subject,com_x,com_y,com_z,r_min,r_max
sub-1189,-7.15024152034573,-9.446086742949518,-1.3399724554316634,7.713089842030772,96.2549982035766
sub-1039,0.5835361241400676,21.12147311358197,30.375276504976384,3.412145385642025,93.91361957575381
sub-1122,0.6137416493969852,-0.3066057065395862,5.3647067894262435,5.697862730276604,92.1010553807918
sub-1177,-3.626216478419636,-11.736029282624566,-8.478781949780654,5.589328501862481,96.14770362377708
sub-1216,-0.3910937770253895,2.5091095410045576,19.000059862912025,2.866740021128609,94.96158279421876
sub-1240,-2.1527986551364364,15.663107372737883,-1.6138006395835447,4.902922405012096,89.22997611533765
sub-1148,3.2011021985872077,0.8523795646380901,19.85903028003162,6.794173723741261,92.69347577541167
sub-1020,-2.8216344534796036,-1.473069931178017,7.222042381333438,7.399411047540174,94.26321142135684
sub-1246,-1.232915769302025,14.57753582618787,-6.782276895023358,6.141003654619703,93.55798051915104
sub-1211,-3.8647413161704947,8.52909553258699,11.795140222360772,7.453026720147876,95.39107586184168
sub-1040,6.680208625980967,8.04761226650487,16.815221004442947,5.0006516972755,93.94710896460653
sub-1225,-0.10884438698664667,11.313501204548018,19.6210045043167,8.068902423394164,86.74395623620565
sub-1109,-0.2152209084000134,2.2210535182510522,22.104636919538542,2.266822368075224,90.16465441262528
sub-1256,5.1674004438338415,27.788390294508844,26.501935970295648,5.000819880800105,93.95603347615238
sub-1137,0.38124686061864566,1.120770659406416,19.439367114355825,1.6192615250513458,95.72274824513109
sub-1210,-2.7536022689806146,2.8299197356669543,20.49596518771405,5.7265207667974,94.71186150117948
sub-1003,6.057400794279715,1.3321180552160286,20.896755488467996,3.1206212047789093,89.77417357834075
sub-1280,-2.484291461743389,6.485542005923861,6.1782090783445085,6.337037869475209,86.38841665693202
sub-1104,7.709448933951506,-4.4716834280729065,20.04918970157356,1.9621123919418386,83.34948304877915
sub-1068,5.699825743034111,-1.9416589692956876,4.025499188688876,7.482347201787398,95.25468092009415
sub-1176,-2.1502098069415325,-6.947619558872642,0.9830454829583317,8.515320190190723,94.53058715186069
sub-1038,-4.368718795735035,14.627410749895745,12.763746275655024,10.950801561766198,84.23605490149421
sub-1117,-0.28424415208580456,7.643639649113354,14.529938232667568,6.552124479722213,91.09840249354468
sub-1094,-0.44724168184649216,7.365006820388032,-8.463371372184753,4.598409288821681,97.61873699082638
sub-1136,1.252339008434788,4.049103351787654,26.954370092706796,1.144103183089937,98.19113457958731
sub-1099,5.10730764353994,5.123702080597738,19.65072480275179,4.388233374286045,91.69502226358692
sub-1233,1.2677582359836919,21.521809255548163,19.83488938759254,8.257100824907392,94.20891957423126
sub-1118,1.2574392933731673,-3.3645573703346052,23.59138632021466,4.7809581193484645,85.34036862789615
sub-1183,-3.6622303584110796,-10.388729107226512,3.086582994754238,3.5868270139053586,93.30514399449844
sub-1249,-0.5544387745691637,16.4287837970938,12.956686258888965,6.054828158982112,93.40306770109333
sub-1133,0.8958917456469777,2.2607220081113057,19.735355376132482,2.764127546161468,90.05980730982782
sub-1125,2.01515278849908,6.55637635249161,14.62073853964774,4.679228074958991,100.7496390110673
sub-1138,5.38028532053427,-1.3523316843128774,20.40465014734637,4.732730547155663,92.54917793453951
sub-1270,-2.444853229787043,28.509353661005377,12.220756698569204,2.371619592666828,98.07435589831967
sub-1231,-0.6710826110074635,12.380613326903983,18.32199620490813,8.466149835692411,88.36495900239477
sub-1112,5.355617668657004,-4.787475489431756,18.326369892942438,4.986107656615386,90.65300621158121
sub-1158,4.286030002050154,-9.530117767193127,13.52267919604148,6.558817346212636,87.71532791865717
sub-1268,-0.9619780839743015,24.35227902125527,44.746523344501966,8.764727169027367,98.0064157696682
sub-1105,1.7272798404304694,-1.0532189050610228,29.56048139190501,6.668774256609621,85.67626178060426
sub-1088,0.27611388370500833,1.9174725897674563,23.750289093601133,7.784201208776196,92.14936368748941
sub-1032,3.8128694344233907,-1.6489708340434674,18.83345374773588,3.426972597083297,88.534649532983
sub-1056,-2.1968189749735387,-0.3925542991782436,8.409757476701117,6.923073183142175,95.36630328659076
sub-1073,4.639073985877175,3.7226502647170605,19.473173194020767,5.00907864429079,88.99748389065647
sub-1139,3.056182226637574,-1.9410154243978708,23.63617995443667,4.898919465133759,88.54448924225741
sub-1219,-2.599175924661864,10.236892351886539,15.626277639311311,8.377842055770376,85.77662980864852
sub-1187,-3.4087830139486357,-5.833326553836994,14.823593587606645,5.077947765719368,99.29218247335218
sub-1130,0.16296086287970013,-1.5241785464369837,5.4211308176953565,4.7604447786593,90.57870031931674
sub-1042,-0.06873625261394523,15.711750563074773,19.806204657685825,6.496996868921498,83.04868628680572
sub-1007,0.4500805732361073,-8.639023763912789,4.988409833104562,2.202926266865872,81.95923134480125
sub-1087,-6.46866994194049,4.769678397763727,11.704629613786317,4.749709980055196,87.86177802469241
sub-1262,-0.8411304938086488,20.628724275434436,2.825801138457976,4.9040600494802815,96.47553299466158
sub-1127,2.6829441104176084,-0.9393920772826547,49.17109381852687,5.297771167177074,89.67870318863496
sub-1005,-4.695824224313952,0.6822484265447315,33.53977736887456,4.941053640667626,84.8296628575253
sub-1065,-2.1926408475166284,-0.8859243292755821,20.56534846712801,4.510629660371114,90.92754484605119
sub-1170,-2.7736277703647403,-6.122092412865507,14.62425682997538,9.107964723717155,94.81174763532447
sub-1054,-0.89669625394869,-1.366603369000316,-5.889916474770871,4.135821149534014,80.71426265845498
sub-1017,4.708094627122534,1.5022988852623058,36.719002818336435,5.7935858771933635,93.55963790338573
sub-1143,3.7082763276980444,-4.192582789453702,20.58897638501542,4.410024256076779,91.77080130970381
sub-1155,2.257510862029733,-2.2259516969242332,7.249776992716249,4.342617739283261,84.97212956060139
sub-1160,-0.7313182158704024,-5.4477093092651305,-3.5483329614931307,4.560269077321182,91.91746568162593
sub-1264,-1.2541976054475583,22.59636176804014,5.973231322065303,5.483671164692522,104.47986126231605
sub-1239,-5.5182559130729345,26.67831397039636,8.102444651814366,9.90993741970629,100.83383578465522
sub-1001,-5.30947016247876,-8.810226824782092,13.977403285669872,2.3285127546144544,85.38083602067232
sub-1067,-2.9788924752115946,-0.5728698639591414,16.206070319061475,6.21384890497129,88.51852247478313
sub-1004,3.0797440762630117,2.8349938608068896,-0.5819169906673736,7.480510650853971,92.55921297680867
sub-1023,-1.7397962637269728,5.084499880118841,28.06756129815364,4.3488920985328825,92.0240518055065
sub-1159,-3.847785204032121,-18.060852946794824,13.576067543546742,7.394634588854922,85.96126767075046
sub-1167,-1.4929296784298742,-5.82464369481462,6.628898796284631,6.152800194197092,98.00528938230934
sub-1255,-1.6209717171506526,18.98332559705574,-7.202828903625033,6.112149248083764,89.4490152445196
sub-1026,1.4865067082608334,7.5338816740275405,-17.297444180675555,5.237835978743227,97.99875418302976
sub-1267,-3.418888775107149,26.293960811597543,31.6302311156155,3.733833119946421,94.2196494867347
sub-1142,0.01827561281085366,-2.1375870640132923,16.68451603073847,1.9899046862955707,89.96915688892372
sub-1244,-3.171682337879929,21.268711326823976,7.8182831893993665,7.2031601807328025,96.16618702666761
sub-1279,-5.628388227679778,23.131134373055062,3.9171733879256436,5.032805370787615,100.27514574894647
sub-1229,0.12550714130179585,12.713629747261933,9.02667130339482,3.791404380911109,94.65681485297222
sub-1208,-3.0665546586071315,6.609663313913962,17.294505818139434,1.8893916419383354,85.1419601757581
sub-1207,-1.5101247723977593,2.753413845840109,26.97323782368862,6.150093184181724,89.89646205081189
sub-1071,3.2579826222017942,4.423999178361981,10.820173444104213,5.479930053037037,89.1300921497557
sub-1198,-0.11209761286907849,1.5308249565704344,24.063483489415802,4.621948037898127,95.45847172870567
sub-1029,-7.499318865314649,2.160736046325127,24.175006604192873,4.976138991187194,92.79265095395793
sub-1119,2.305907365562149,-6.7536374193806985,14.808645161156,3.314669317665032,89.67041283231765
sub-1163,-5.314870847800179,-12.141156314737799,5.574948383154705,8.160650820965929,93.44026901467551
sub-1057,0.9090834015126887,-0.3747195824017524,20.26345033001624,5.060101474949544,93.94902891979233
sub-1203,-0.0019825016945418383,-0.06936628181281845,20.641605804125085,3.6517760800434202,92.60186030460557
sub-1140,6.880344449870748,-7.143056449693351,22.65783145448744,6.671661259417401,87.12259531834322
sub-1074,-0.7292757904071578,7.911420420771989,12.707410946755331,4.256128078881229,92.49401392857737
sub-1059,0.9403428299702625,2.169527377234502,24.57547123082979,2.7082256449452333,87.93480167497773
sub-1030,4.527509409869026,-0.154052069076144,30.080393870900117,6.309138919399154,87.60672982462003
sub-1218,2.5814109118996242,8.611807224793864,24.703922281188156,7.624386043576249,82.49001134722226
sub-1259,-1.012526919064726,19.339720076721036,14.109655201500473,9.079619971478989,96.55961219282209
sub-1188,-4.390066590709324,-1.159477213111204,17.569728130367963,4.951804381956576,96.35777344095473
sub-1166,-3.937464500669151,-8.907864529771604,24.493164700147467,5.909374657321865,93.72127356462096
sub-1220,-2.255277404906465,9.194079573522416,19.13729168077873,8.295900308927246,88.82657838856349
sub-1272,-3.99663465003583,16.498467951584715,18.14711723034405,8.462827493575311,94.2834175473604
sub-1126,6.629297927358159,-3.784405304735337,6.42433586897841,4.610589104431799,82.76443642903124
sub-1153,1.1418679117713282,3.0723980482195685,40.22925607782302,4.076420643535399,92.567098952478
sub-1069,-9.076675628602487,-5.588340202083344,14.895702210655692,7.052304248346927,81.38265446957698
sub-1253,-3.499429309964981,23.39439546257958,18.661120010908036,4.410881798512589,97.68147067650044
sub-1213,5.632036172098779,11.70179416230378,16.138695115707584,2.7014699231715498,88.93003502529203
sub-1165,-5.376815218078804,-6.312663604907414,13.539812178929402,5.962092287565995,95.37201468558969
sub-1226,-1.651534812308384,21.937746694212663,27.079479221280053,6.488775591070431,95.82587356548102
sub-1033,-0.04199972219862502,1.827028772524315,8.048977340562878,7.218471988238524,89.98547354826708
sub-1260,-1.1354842731202979,14.379808957928304,-1.0658694066984964,7.916132072144795,90.71765960965271
sub-1129,7.187022407362406,3.0909032805582237,29.361648390754684,5.297324849151218,90.04486063586337
sub-1195,-5.5928882032946206,-5.353947525849385,7.1016015697758235,3.869026285528558,95.71852208350009
sub-1236,-1.4921298169382737,16.827977357154765,-4.902639520867751,9.405278416414818,98.32786292268236
sub-1251,-2.2201849126546875,17.592501013453926,7.4497581137638775,4.964196919862746,97.60751559441586
sub-1154,3.1086591573224425,-6.276438909861538,18.524939411364656,9.633146006779722,88.16034879409251
sub-1106,3.8750372940688607,-3.8059853380860504,26.487739321620452,5.695062219501829,90.37353481453167
sub-1192,-3.2059063157283063,4.133127096667071,15.632751616424848,6.228303489304633,97.23062938179045
sub-1230,-1.0808110274063267,12.880772278838307,31.11979875845492,4.02738824642454,89.31773920895368
sub-1258,-4.184844518773417,18.67136165925487,4.669623518997028,9.09248275850308,90.36655341251203
sub-1076,2.912718162991382,9.2119235579884,23.913388590606786,7.115678313539321,93.65871889722368
sub-1016,0.1972800395505061,-2.6945685065962834,17.070523876481786,4.59810333955993,93.91273850191976
sub-1215,1.7102667576530735,3.5970259840185372,24.424203797483493,4.311881721662936,95.7747035371538
sub-1179,-3.241847068315124,-8.926705472358833,17.22627021109284,6.01915023415061,94.89354200028633
sub-1182,-3.429782177200835,-6.445256935112209,-1.4469826018297454,5.426496839943786,98.24360395591334
sub-1015,1.7053272396409653,-5.678621564630859,-24.228758505285043,6.547479434345478,84.51104733352958
sub-1075,6.852596045271014,8.432954456081802,18.028789098094734,5.727338240675304,93.37920061656715
sub-1093,1.5213462767077601,3.4720486843922203,13.987239403224038,1.307478958603527,92.61207621459481
sub-1086,-0.8230661284141405,4.243270036632069,20.590914661582985,7.007846183890149,94.6024976356437
sub-1045,-18.41074466836463,7.809094539875844,25.766080475700356,7.958313707980971,96.7514328875245
sub-1035,-0.7954876412566279,3.3639955635276806,30.03845888416143,7.896874132092039,93.87904125245932
sub-1237,-2.761599913901975,11.453010045359136,-16.014101216840842,8.586416424064023,91.7239585724948
sub-1234,-2.8235411258402507,12.417696126729098,-22.992115935323625,10.379903101816858,98.30247836362365
sub-1048,-6.049711839436966,8.420301392435476,12.024256438347116,7.435055560362403,87.78528525308666
sub-1111,5.36935963422809,-0.5855475538931048,22.096249552748667,5.306977229945622,94.04173623925425
sub-1151,2.0909199712605187,-1.4067580742595993,31.036190384392803,3.9006646020360214,88.63281044125056
sub-1034,0.4631370890061248,2.3320990812100177,21.946406666146494,3.2176826781212964,94.99730514565066
sub-1114,2.4733599108089948,1.992007925249649,18.198311585109757,4.987396766800056,98.40469819378522
sub-1186,-3.0866785926134384,-9.951300981417244,-19.716669524177306,6.420131698132809,89.10270658268918
sub-1278,3.22477582679376,24.88539536919903,21.204288518261365,5.431041882569792,99.15171258252936
sub-1084,3.195174983555077,-1.3650492090375792,12.220308156068548,6.95540669719112,87.62772255613415
sub-1083,3.633798687032595,3.4419200832353454,23.975457856243196,7.964367362637083,93.27289136170683
sub-1180,-3.4746945936779667,-8.135368751521122,3.79596042260485,5.400048508005873,97.12502461799099
sub-1174,-7.395765270179524,-12.586503622328841,-3.4091962819130543,8.113599059863027,91.15842136578904
sub-1064,0.6905510522271925,-3.0950698211366756,16.765209483818964,5.543546557575237,82.87813067495132
sub-1227,-0.4028764774525371,14.095687988864483,9.285229318072183,7.523557074128917,89.84294506364033
sub-1157,1.3570923047512622,-2.657605838616651,26.729503719789573,4.101239929104053,89.31050291564102
sub-1131,5.704743923798361,6.650892623861541,17.131177185806813,4.461272454829566,92.85297247362762
sub-1277,-4.1397953304384885,25.781826830889386,13.679947419621314,8.050823058421626,97.92483931593429
sub-1101,4.223828378550621,3.236474512751879,11.117143054419614,4.550980817049305,93.72500745970454
sub-1261,-2.4655589612237776,24.961805296365895,8.980811340346818,5.851723044720901,98.91524261840128
sub-1027,1.9966336135231302,2.5778292148418984,40.52766200775847,6.435016785256209,91.96602026559695
sub-1089,0.8891212167055045,-1.915682356605302,-0.9802884132549252,3.6496886621136673,86.61929697031684
sub-1085,4.586438290661022,5.304046210420921,3.144960109055056,6.609070163730489,89.52895554554892
sub-1014,-1.0720579822450986,-9.492310765924117,18.5675939180124,7.48342696655701,85.58993226318049
sub-1110,3.7365964705578776,-2.0728858687097356,4.930819481473229,1.8428671819878681,89.28152569303599
sub-1081,-4.196557968274789,-0.3456614859621112,20.222743889761205,3.3870801341112253,91.52547895944821
sub-1041,5.571268695307921,16.145252140958775,20.009903854739818,5.308188483214258,95.46067743799628
sub-1150,3.4721727137001395,0.9723376156739527,24.81183216584917,6.3440514546868165,94.81619318048449
sub-1102,3.623915829978344,-5.396520459015951,1.0180522830107677,5.902088785754423,90.80748060372844
sub-1091,4.507717845377499,0.2988455408524402,14.702061736553354,2.7001788645121776,77.52643974101805
sub-1018,-9.039963317959561,0.6088337404588344,19.63560533045802,5.7383988218707245,91.81146730454104
sub-1055,1.9778272012530493,8.661300782256916,-14.278854684391362,5.725890504513598,87.21138314769777
sub-1043,-15.8477641091972,13.672507457670761,28.51607548531525,2.669942099763908,95.0434874218926
sub-1144,1.5616653679999928,-2.111360229994615,5.110100279794665,5.919956298193003,93.06817634626272
sub-1282,-2.668507974989268,14.915841451329129,14.123490139464906,9.3832738075719,91.28330786102198
sub-1025,2.184934808440076,1.0764778451271582,30.08866795411116,9.023360511235374,89.53459807920096
sub-1265,-1.5831882262344124,18.917285592867856,17.43547205640766,4.151792072013324,93.11682549449989
sub-1012,5.97858256104962,13.31845900018125,-5.551847834520544,5.399621113036548,83.42125867818146
sub-1202,-0.012572544334815916,-4.188536040863482,5.2175195441882,6.075509543031434,87.25619059674072
sub-1190,-4.422052390695612,-13.387598619133616,-7.9748828776530445,5.53286301616202,95.48721283812884
sub-1248,-3.956291835091676,16.73551950090743,-7.681583244470076,5.332135565742266,95.94432972252176
sub-1044,-1.568733513231095,-0.15593352916813785,8.060940140720902,6.4214447660813505,89.82321030632849
sub-1152,5.246665551172143,-0.5323252070824473,11.27754861636474,2.727369572461445,90.04525021201395
sub-1078,2.9025695068596917,2.3484344903877172,38.06752498523293,4.949206535466783,96.37769973568503
sub-1098,5.277743283571965,1.9662682736764445,31.91392689543578,3.7463574135566233,88.1093501117908
sub-1107,3.1124607105537905,0.2776770698410935,-4.597697902467779,5.935069266823024,95.47457038859214
sub-1275,-0.6996388712392161,15.238295110265469,-9.658359892777952,2.302272630616152,94.10981407796535
sub-1060,-1.9162983704859329,7.953695338042323,18.52205473251503,3.871007135391744,87.8079623727608
sub-1269,-3.2876270022048715,17.59313998291762,-1.7838651153475524,8.393824498721925,93.77764714881725
sub-1204,-0.7635988304938337,-2.2878026530825446,5.810285235290742,9.406889976013373,90.52014673797933
sub-1238,-1.4103322046783404,16.968623506111783,22.21634430160546,7.526430438457895,91.46462896118466
sub-1181,-0.8221714850981954,-9.064866277463448,2.087800434766393,6.831443739753608,93.8581400468696
